transaction_id,customer_id,campaign_id,transaction_amount,clicks,impressions,conversions,transaction_date
42239,7456,236,78.92,2,45,0,2027-10-26 22:00:00
42240,6775,458,11.42,0,49,0,2027-10-26 23:00:00
42241,11238,790,26.86,4,33,0,2027-10-27 00:00:00
42242,16687,600,101.92,3,15,1,2027-10-27 01:00:00
42243,14341,536,36.71,1,38,0,2027-10-27 02:00:00
42244,3176,73,11.21,5,32,0,2027-10-27 03:00:00
42245,15862,662,84.0,4,49,0,2027-10-27 04:00:00
42246,18935,546,52.01,1,8,0,2027-10-27 05:00:00
42247,10898,432,17.39,4,14,0,2027-10-27 06:00:00
42248,1966,972,43.42,4,16,0,2027-10-27 07:00:00
42249,13553,977,12.65,1,44,0,2027-10-27 08:00:00
42250,3450,644,127.68,3,32,1,2027-10-27 09:00:00
42251,3790,625,23.45,2,7,0,2027-10-27 10:00:00
42252,728,569,100.1,5,34,0,2027-10-27 11:00:00
42253,2554,319,80.72,4,25,0,2027-10-27 12:00:00
42254,1745,926,41.71,3,47,1,2027-10-27 13:00:00
42255,19025,356,18.92,2,37,0,2027-10-27 14:00:00
42256,13845,193,121.33,3,16,0,2027-10-27 15:00:00
42257,3440,353,21.88,4,20,0,2027-10-27 16:00:00
42258,1210,347,20.06,8,34,0,2027-10-27 17:00:00
42259,6010,334,22.39,2,6,0,2027-10-27 18:00:00
42260,1762,260,27.24,2,11,0,2027-10-27 19:00:00
42261,5700,35,34.67,4,26,0,2027-10-27 20:00:00
42262,2008,801,243.93,3,36,0,2027-10-27 21:00:00
42263,10374,947,64.41,2,5,0,2027-10-27 22:00:00
42264,14740,632,14.3,7,50,1,2027-10-27 23:00:00
42265,2912,626,14.04,4,26,0,2027-10-28 00:00:00
42266,2062,12,13.13,4,23,1,2027-10-28 01:00:00
42267,7510,452,41.22,2,25,0,2027-10-28 02:00:00
42268,7987,354,35.27,3,45,0,2027-10-28 03:00:00
42269,3842,590,110.74,2,10,0,2027-10-28 04:00:00
42270,2787,514,34.4,2,8,0,2027-10-28 05:00:00
42271,15460,347,38.44,2,48,0,2027-10-28 06:00:00
42272,10930,376,60.44,2,6,0,2027-10-28 07:00:00
42273,18574,223,88.62,2,10,0,2027-10-28 08:00:00
42274,4628,417,93.11,2,6,0,2027-10-28 09:00:00
42275,10460,506,75.64,8,27,0,2027-10-28 10:00:00
42276,18317,987,43.75,7,11,0,2027-10-28 11:00:00
42277,8505,301,149.51,0,44,0,2027-10-28 12:00:00
42278,6393,696,37.15,2,3,0,2027-10-28 13:00:00
42279,16561,412,39.11,5,29,0,2027-10-28 14:00:00
42280,1772,866,106.24,3,27,0,2027-10-28 15:00:00
42281,3205,286,30.78,4,18,0,2027-10-28 16:00:00
42282,13237,997,34.87,2,40,0,2027-10-28 17:00:00
42283,6068,674,22.3,5,28,1,2027-10-28 18:00:00
42284,1851,897,10.89,4,15,1,2027-10-28 19:00:00
42285,6415,124,76.15,5,47,0,2027-10-28 20:00:00
42286,19170,308,11.39,5,9,0,2027-10-28 21:00:00
42287,2898,141,47.31,1,47,0,2027-10-28 22:00:00
42288,15778,722,194.19,3,40,1,2027-10-28 23:00:00
42289,3821,936,55.93,1,13,0,2027-10-29 00:00:00
42290,1237,961,11.53,3,23,0,2027-10-29 01:00:00
42291,3794,265,68.85,6,51,0,2027-10-29 02:00:00
42292,19252,70,82.31,2,3,0,2027-10-29 03:00:00
42293,12452,883,29.81,2,40,0,2027-10-29 04:00:00
42294,11875,72,12.49,7,41,0,2027-10-29 05:00:00
42295,15034,840,28.03,5,44,1,2027-10-29 06:00:00
42296,12709,344,11.72,3,45,0,2027-10-29 07:00:00
42297,3778,817,29.96,1,40,0,2027-10-29 08:00:00
42298,11689,793,88.09,3,40,0,2027-10-29 09:00:00
42299,4508,381,131.0,2,48,0,2027-10-29 10:00:00
42300,15670,627,36.78,4,45,1,2027-10-29 11:00:00
42301,9374,538,133.54,3,33,0,2027-10-29 12:00:00
42302,13411,922,107.85,4,28,1,2027-10-29 13:00:00
42303,13255,615,40.55,1,39,0,2027-10-29 14:00:00
42304,18660,936,122.69,2,6,0,2027-10-29 15:00:00
42305,14522,115,45.94,5,40,1,2027-10-29 16:00:00
42306,6229,802,67.15,0,25,0,2027-10-29 17:00:00
42307,1616,757,10.35,0,24,0,2027-10-29 18:00:00
42308,5394,136,60.9,2,20,0,2027-10-29 19:00:00
42309,10210,878,63.39,3,32,0,2027-10-29 20:00:00
42310,1814,514,29.05,4,28,0,2027-10-29 21:00:00
42311,8475,629,97.93,2,19,0,2027-10-29 22:00:00
42312,12265,338,24.1,2,38,0,2027-10-29 23:00:00
42313,13245,272,53.21,4,28,0,2027-10-30 00:00:00
42314,4260,476,45.23,0,36,0,2027-10-30 01:00:00
42315,131,200,41.25,1,27,0,2027-10-30 02:00:00
42316,1100,959,11.07,2,36,0,2027-10-30 03:00:00
42317,9440,274,181.73,4,40,1,2027-10-30 04:00:00
42318,2419,679,78.05,4,44,1,2027-10-30 05:00:00
42319,16734,170,11.28,2,9,0,2027-10-30 06:00:00
42320,5002,467,32.97,0,9,0,2027-10-30 07:00:00
42321,6054,288,30.23,1,42,0,2027-10-30 08:00:00
42322,8212,446,30.9,2,6,0,2027-10-30 09:00:00
42323,15375,383,48.8,4,47,1,2027-10-30 10:00:00
42324,10079,800,10.78,4,24,0,2027-10-30 11:00:00
42325,403,106,20.45,2,16,0,2027-10-30 12:00:00
42326,10219,240,18.84,2,41,0,2027-10-30 13:00:00
42327,3720,341,24.83,3,36,1,2027-10-30 14:00:00
42328,4522,477,105.03,2,11,0,2027-10-30 15:00:00
42329,18036,453,12.17,5,28,0,2027-10-30 16:00:00
42330,10734,212,27.04,4,29,0,2027-10-30 17:00:00
42331,12620,22,131.55,0,37,0,2027-10-30 18:00:00
42332,14609,241,97.95,2,33,0,2027-10-30 19:00:00
42333,7805,27,56.46,5,24,1,2027-10-30 20:00:00
42334,13919,619,24.55,6,40,0,2027-10-30 21:00:00
42335,7667,376,63.47,2,19,0,2027-10-30 22:00:00
42336,8061,1,92.26,3,41,0,2027-10-30 23:00:00
42337,11071,397,30.36,3,9,1,2027-10-31 00:00:00
42338,2888,225,12.78,8,49,0,2027-10-31 01:00:00
42339,15291,743,233.15,4,26,0,2027-10-31 02:00:00
42340,7728,390,32.63,1,3,0,2027-10-31 03:00:00
42341,2258,653,103.19,3,34,1,2027-10-31 04:00:00
42342,12138,768,20.97,3,49,0,2027-10-31 05:00:00
42343,18549,334,106.72,4,39,0,2027-10-31 06:00:00
42344,16811,200,142.82,4,48,0,2027-10-31 07:00:00
42345,18630,195,56.74,2,31,0,2027-10-31 08:00:00
42346,8348,421,95.85,5,25,1,2027-10-31 09:00:00
42347,19613,240,116.22,2,33,0,2027-10-31 10:00:00
42348,8594,716,100.12,4,28,0,2027-10-31 11:00:00
42349,14317,648,148.38,5,10,0,2027-10-31 12:00:00
42350,8811,221,24.96,2,34,0,2027-10-31 13:00:00
42351,19758,20,16.36,2,36,0,2027-10-31 14:00:00
42352,825,318,114.26,3,21,0,2027-10-31 15:00:00
42353,3812,407,213.45,5,8,0,2027-10-31 16:00:00
42354,18442,196,18.8,2,19,0,2027-10-31 17:00:00
42355,9755,537,71.03,3,49,0,2027-10-31 18:00:00
42356,8205,544,49.43,0,4,0,2027-10-31 19:00:00
42357,2711,369,23.44,5,16,0,2027-10-31 20:00:00
42358,17704,639,72.42,5,12,0,2027-10-31 21:00:00
42359,11607,887,63.27,1,47,0,2027-10-31 22:00:00
42360,10792,954,36.95,4,33,0,2027-10-31 23:00:00
42361,18738,409,10.84,3,44,0,2027-11-01 00:00:00
42362,10609,325,98.5,4,33,0,2027-11-01 01:00:00
42363,17949,394,22.63,2,33,0,2027-11-01 02:00:00
42364,14922,320,68.99,2,10,0,2027-11-01 03:00:00
42365,6842,927,323.2,1,7,0,2027-11-01 04:00:00
42366,13535,388,143.72,3,28,0,2027-11-01 05:00:00
42367,2346,441,43.13,3,12,0,2027-11-01 06:00:00
42368,6167,199,14.41,1,45,0,2027-11-01 07:00:00
42369,6914,290,121.82,2,33,0,2027-11-01 08:00:00
42370,718,105,10.62,5,15,0,2027-11-01 09:00:00
42371,7464,149,28.9,1,36,0,2027-11-01 10:00:00
42372,12698,851,75.35,1,38,0,2027-11-01 11:00:00
42373,7062,135,87.68,2,42,0,2027-11-01 12:00:00
42374,18734,994,52.88,3,40,0,2027-11-01 13:00:00
42375,16072,121,29.53,2,30,0,2027-11-01 14:00:00
42376,8907,570,16.14,3,33,0,2027-11-01 15:00:00
42377,878,507,44.16,4,13,0,2027-11-01 16:00:00
42378,18935,161,57.25,3,43,1,2027-11-01 17:00:00
42379,10576,170,201.54,3,23,0,2027-11-01 18:00:00
42380,17898,565,195.01,0,41,0,2027-11-01 19:00:00
42381,399,377,94.98,1,30,0,2027-11-01 20:00:00
42382,1256,85,16.2,3,42,1,2027-11-01 21:00:00
42383,16687,695,138.32,3,51,0,2027-11-01 22:00:00
42384,13440,510,38.95,0,27,0,2027-11-01 23:00:00
42385,1608,434,14.42,4,31,1,2027-11-02 00:00:00
42386,895,166,70.33,5,35,0,2027-11-02 01:00:00
42387,3857,81,72.99,6,25,0,2027-11-02 02:00:00
42388,14585,814,15.56,5,18,0,2027-11-02 03:00:00
42389,10130,81,13.25,4,27,0,2027-11-02 04:00:00
42390,4888,783,169.57,5,6,0,2027-11-02 05:00:00
42391,8785,648,65.4,1,14,0,2027-11-02 06:00:00
42392,6799,561,25.18,4,39,1,2027-11-02 07:00:00
42393,15923,53,46.04,3,16,0,2027-11-02 08:00:00
42394,18328,627,61.58,6,43,0,2027-11-02 09:00:00
42395,15195,549,42.21,4,29,0,2027-11-02 10:00:00
42396,15663,339,21.63,4,32,0,2027-11-02 11:00:00
42397,8382,733,13.53,1,23,0,2027-11-02 12:00:00
42398,1777,294,95.52,6,20,1,2027-11-02 13:00:00
42399,10996,865,56.5,4,33,1,2027-11-02 14:00:00
42400,16831,412,12.0,5,23,1,2027-11-02 15:00:00
42401,4195,872,100.52,5,41,0,2027-11-02 16:00:00
42402,3968,829,43.95,2,27,0,2027-11-02 17:00:00
42403,11466,97,39.79,2,19,0,2027-11-02 18:00:00
42404,439,384,11.63,5,17,0,2027-11-02 19:00:00
42405,3800,519,135.06,2,48,0,2027-11-02 20:00:00
42406,3431,739,17.65,3,15,0,2027-11-02 21:00:00
42407,13349,968,60.7,5,48,1,2027-11-02 22:00:00
42408,5560,263,17.02,4,5,0,2027-11-02 23:00:00
42409,5050,59,73.11,1,15,0,2027-11-03 00:00:00
42410,9781,405,60.6,3,25,0,2027-11-03 01:00:00
42411,2956,497,13.77,4,23,0,2027-11-03 02:00:00
42412,11093,153,19.95,5,11,0,2027-11-03 03:00:00
42413,14564,707,82.16,3,40,1,2027-11-03 04:00:00
42414,11371,544,121.87,1,43,0,2027-11-03 05:00:00
42415,11958,944,32.98,3,18,0,2027-11-03 06:00:00
42416,11824,695,40.11,1,14,0,2027-11-03 07:00:00
42417,3691,75,26.21,7,31,0,2027-11-03 08:00:00
42418,696,725,184.34,4,16,0,2027-11-03 09:00:00
42419,2537,608,29.27,4,10,1,2027-11-03 10:00:00
42420,7330,322,14.22,0,13,0,2027-11-03 11:00:00
42421,772,919,23.6,4,6,0,2027-11-03 12:00:00
42422,2528,685,42.77,2,23,0,2027-11-03 13:00:00
42423,12009,906,31.19,4,23,0,2027-11-03 14:00:00
42424,19175,78,42.69,1,3,0,2027-11-03 15:00:00
42425,18782,55,63.7,2,13,0,2027-11-03 16:00:00
42426,18546,700,28.76,3,46,0,2027-11-03 17:00:00
42427,7305,777,41.12,3,11,0,2027-11-03 18:00:00
42428,426,83,95.89,5,45,0,2027-11-03 19:00:00
42429,123,515,127.51,3,18,0,2027-11-03 20:00:00
42430,4150,800,78.79,4,9,0,2027-11-03 21:00:00
42431,15691,566,17.49,4,11,1,2027-11-03 22:00:00
42432,14201,215,63.57,2,50,0,2027-11-03 23:00:00
42433,1433,723,134.27,4,14,0,2027-11-04 00:00:00
42434,6242,588,80.34,6,30,1,2027-11-04 01:00:00
42435,1115,791,14.76,0,17,0,2027-11-04 02:00:00
42436,13834,270,58.56,3,42,0,2027-11-04 03:00:00
42437,12530,676,25.39,4,13,0,2027-11-04 04:00:00
42438,5061,432,192.22,3,19,0,2027-11-04 05:00:00
42439,16780,746,38.84,3,33,1,2027-11-04 06:00:00
42440,2312,579,18.01,1,2,0,2027-11-04 07:00:00
42441,16070,650,32.81,3,21,1,2027-11-04 08:00:00
42442,4440,982,25.77,2,34,0,2027-11-04 09:00:00
42443,2861,68,97.36,2,43,0,2027-11-04 10:00:00
42444,16559,591,61.13,5,27,0,2027-11-04 11:00:00
42445,2263,308,25.97,2,26,0,2027-11-04 12:00:00
42446,19876,761,89.29,3,44,0,2027-11-04 13:00:00
42447,16424,99,18.29,5,42,0,2027-11-04 14:00:00
42448,13383,49,21.59,3,42,1,2027-11-04 15:00:00
42449,3291,556,15.29,4,44,1,2027-11-04 16:00:00
42450,2413,896,54.65,4,46,1,2027-11-04 17:00:00
42451,3809,506,12.31,1,49,0,2027-11-04 18:00:00
42452,7353,389,70.69,4,47,0,2027-11-04 19:00:00
42453,10384,860,21.44,5,38,0,2027-11-04 20:00:00
42454,4790,1000,63.3,4,16,0,2027-11-04 21:00:00
42455,1407,494,57.97,2,34,0,2027-11-04 22:00:00
42456,19360,731,16.94,8,22,1,2027-11-04 23:00:00
42457,11209,911,12.31,0,48,0,2027-11-05 00:00:00
42458,4798,734,12.06,1,35,0,2027-11-05 01:00:00
42459,13575,392,17.81,2,22,0,2027-11-05 02:00:00
42460,13875,183,48.71,3,21,0,2027-11-05 03:00:00
42461,12167,625,50.23,3,44,0,2027-11-05 04:00:00
42462,13781,889,28.69,2,51,0,2027-11-05 05:00:00
42463,1148,276,13.01,0,40,0,2027-11-05 06:00:00
42464,5244,973,72.6,4,7,0,2027-11-05 07:00:00
42465,717,646,19.01,2,42,0,2027-11-05 08:00:00
42466,19620,513,72.46,2,9,0,2027-11-05 09:00:00
42467,9544,430,19.23,2,3,0,2027-11-05 10:00:00
42468,12784,891,16.07,3,28,0,2027-11-05 11:00:00
42469,5227,426,100.27,2,25,0,2027-11-05 12:00:00
42470,9405,242,59.68,4,21,0,2027-11-05 13:00:00
42471,3951,722,13.56,1,29,0,2027-11-05 14:00:00
42472,11386,966,14.46,2,47,0,2027-11-05 15:00:00
42473,16407,689,21.5,2,41,0,2027-11-05 16:00:00
42474,14327,612,53.92,5,38,1,2027-11-05 17:00:00
42475,17126,241,122.0,5,29,1,2027-11-05 18:00:00
42476,11698,218,215.57,5,25,1,2027-11-05 19:00:00
42477,6808,34,25.42,5,51,0,2027-11-05 20:00:00
42478,11414,740,68.31,2,3,0,2027-11-05 21:00:00
42479,4979,953,106.34,4,26,0,2027-11-05 22:00:00
42480,2084,17,21.26,6,30,0,2027-11-05 23:00:00
42481,8938,857,41.84,2,27,0,2027-11-06 00:00:00
42482,6567,703,146.2,1,12,0,2027-11-06 01:00:00
42483,8458,248,38.82,2,47,0,2027-11-06 02:00:00
42484,10297,829,56.55,3,20,0,2027-11-06 03:00:00
42485,19660,827,39.64,3,25,1,2027-11-06 04:00:00
42486,10319,860,51.1,1,42,0,2027-11-06 05:00:00
42487,6908,591,147.41,5,23,1,2027-11-06 06:00:00
42488,6526,388,13.61,3,39,0,2027-11-06 07:00:00
42489,821,219,22.72,2,36,0,2027-11-06 08:00:00
42490,9805,673,43.89,5,39,0,2027-11-06 09:00:00
42491,19243,916,23.57,3,49,0,2027-11-06 10:00:00
42492,10834,405,50.61,6,30,0,2027-11-06 11:00:00
42493,1319,232,18.24,4,8,0,2027-11-06 12:00:00
42494,14220,297,80.11,4,27,0,2027-11-06 13:00:00
42495,8585,586,54.2,4,13,1,2027-11-06 14:00:00
42496,12932,300,35.54,3,37,0,2027-11-06 15:00:00
42497,19832,544,78.6,3,52,0,2027-11-06 16:00:00
42498,6363,192,100.65,2,25,0,2027-11-06 17:00:00
42499,18012,359,192.15,1,19,0,2027-11-06 18:00:00
42500,10237,421,127.37,1,26,0,2027-11-06 19:00:00
42501,19900,765,172.0,5,54,0,2027-11-06 20:00:00
42502,6398,701,73.39,3,44,0,2027-11-06 21:00:00
42503,11932,282,17.58,3,19,1,2027-11-06 22:00:00
42504,18324,406,10.75,3,51,0,2027-11-06 23:00:00
42505,19297,296,39.97,3,5,1,2027-11-07 00:00:00
42506,7710,827,70.27,4,12,1,2027-11-07 01:00:00
42507,5571,50,29.83,2,37,0,2027-11-07 02:00:00
42508,6803,205,71.0,0,34,0,2027-11-07 03:00:00
42509,9493,992,23.89,0,42,0,2027-11-07 04:00:00
42510,9556,585,44.79,5,24,1,2027-11-07 05:00:00
42511,13056,997,42.12,2,24,0,2027-11-07 06:00:00
42512,12065,490,71.05,3,10,0,2027-11-07 07:00:00
42513,6194,512,64.17,3,44,1,2027-11-07 08:00:00
42514,14943,167,38.65,2,16,0,2027-11-07 09:00:00
42515,12320,784,21.29,0,42,0,2027-11-07 10:00:00
42516,9257,610,79.64,6,9,0,2027-11-07 11:00:00
42517,8087,842,63.7,5,48,0,2027-11-07 12:00:00
42518,19754,344,13.7,1,5,0,2027-11-07 13:00:00
42519,8080,394,41.78,4,39,1,2027-11-07 14:00:00
42520,4575,173,54.54,3,41,1,2027-11-07 15:00:00
42521,15279,858,132.11,1,33,0,2027-11-07 16:00:00
42522,5546,930,86.53,3,23,0,2027-11-07 17:00:00
42523,5061,319,13.13,2,47,0,2027-11-07 18:00:00
42524,16820,485,109.82,2,40,0,2027-11-07 19:00:00
42525,16475,580,30.41,2,31,0,2027-11-07 20:00:00
42526,17373,254,123.33,3,40,0,2027-11-07 21:00:00
42527,1872,349,34.09,1,17,0,2027-11-07 22:00:00
42528,12472,470,112.15,5,30,1,2027-11-07 23:00:00
42529,15322,729,24.1,4,48,0,2027-11-08 00:00:00
42530,4104,11,42.28,5,42,1,2027-11-08 01:00:00
42531,13515,494,54.32,7,11,1,2027-11-08 02:00:00
42532,11523,759,44.16,2,18,0,2027-11-08 03:00:00
42533,18242,84,38.17,4,16,0,2027-11-08 04:00:00
42534,19841,344,17.82,2,14,0,2027-11-08 05:00:00
42535,6484,751,118.92,5,11,0,2027-11-08 06:00:00
42536,18399,95,45.68,4,28,1,2027-11-08 07:00:00
42537,4688,665,99.44,4,26,0,2027-11-08 08:00:00
42538,816,325,45.7,3,46,0,2027-11-08 09:00:00
42539,1987,927,44.4,3,28,0,2027-11-08 10:00:00
42540,12287,748,14.23,2,27,0,2027-11-08 11:00:00
42541,12583,697,12.21,1,6,0,2027-11-08 12:00:00
42542,13126,599,40.5,6,52,1,2027-11-08 13:00:00
42543,12098,248,13.59,2,42,0,2027-11-08 14:00:00
42544,18511,693,45.6,0,2,0,2027-11-08 15:00:00
42545,11647,977,25.0,2,33,0,2027-11-08 16:00:00
42546,5793,194,61.83,2,42,0,2027-11-08 17:00:00
42547,17947,824,34.21,2,5,0,2027-11-08 18:00:00
42548,19634,66,29.34,4,52,1,2027-11-08 19:00:00
42549,17523,731,186.01,5,46,0,2027-11-08 20:00:00
42550,7263,534,52.3,0,42,0,2027-11-08 21:00:00
42551,13255,465,16.41,1,34,0,2027-11-08 22:00:00
42552,19966,437,98.98,2,20,0,2027-11-08 23:00:00
42553,17434,185,107.6,7,39,0,2027-11-09 00:00:00
42554,16637,289,142.99,2,28,0,2027-11-09 01:00:00
42555,18582,250,10.33,3,21,0,2027-11-09 02:00:00
42556,2498,381,80.81,1,31,0,2027-11-09 03:00:00
42557,19737,517,82.8,2,47,0,2027-11-09 04:00:00
42558,10128,269,19.92,5,38,1,2027-11-09 05:00:00
42559,13561,913,43.63,4,50,0,2027-11-09 06:00:00
42560,2391,811,37.82,3,26,0,2027-11-09 07:00:00
42561,17678,852,15.92,1,19,0,2027-11-09 08:00:00
42562,6952,468,213.58,1,25,0,2027-11-09 09:00:00
42563,9481,476,77.24,3,12,1,2027-11-09 10:00:00
42564,11634,378,16.24,1,3,0,2027-11-09 11:00:00
42565,10618,652,51.0,1,11,0,2027-11-09 12:00:00
42566,18989,980,47.0,2,37,0,2027-11-09 13:00:00
42567,11265,711,43.75,1,15,0,2027-11-09 14:00:00
42568,5077,377,44.63,4,10,0,2027-11-09 15:00:00
42569,13960,824,11.7,3,47,0,2027-11-09 16:00:00
42570,13331,709,63.05,3,44,0,2027-11-09 17:00:00
42571,8184,285,103.89,3,52,0,2027-11-09 18:00:00
42572,3887,25,89.56,3,13,0,2027-11-09 19:00:00
42573,6776,779,22.4,1,10,0,2027-11-09 20:00:00
42574,9755,169,32.9,2,17,0,2027-11-09 21:00:00
42575,10199,395,86.16,4,35,0,2027-11-09 22:00:00
42576,16235,96,62.66,1,40,0,2027-11-09 23:00:00
42577,9422,294,84.81,4,32,1,2027-11-10 00:00:00
42578,18636,117,96.39,5,32,0,2027-11-10 01:00:00
42579,6780,594,139.15,3,21,1,2027-11-10 02:00:00
42580,8630,190,16.48,1,14,0,2027-11-10 03:00:00
42581,19639,121,21.65,2,15,0,2027-11-10 04:00:00
42582,19911,591,185.4,5,13,0,2027-11-10 05:00:00
42583,5381,465,124.54,1,23,0,2027-11-10 06:00:00
42584,9130,920,48.99,1,30,0,2027-11-10 07:00:00
42585,6088,556,56.23,4,23,1,2027-11-10 08:00:00
42586,18534,509,19.54,4,53,0,2027-11-10 09:00:00
42587,7324,19,26.51,5,17,1,2027-11-10 10:00:00
42588,10124,805,33.59,3,21,1,2027-11-10 11:00:00
42589,14509,133,30.25,3,43,1,2027-11-10 12:00:00
42590,3874,743,82.23,5,46,0,2027-11-10 13:00:00
42591,6751,516,162.27,3,9,0,2027-11-10 14:00:00
42592,5973,1,76.93,2,3,0,2027-11-10 15:00:00
42593,10704,990,110.48,0,36,0,2027-11-10 16:00:00
42594,12474,638,68.06,1,27,0,2027-11-10 17:00:00
42595,4877,273,14.59,2,51,0,2027-11-10 18:00:00
42596,1289,683,49.45,3,43,0,2027-11-10 19:00:00
42597,14061,100,35.08,3,10,0,2027-11-10 20:00:00
42598,9544,818,55.53,2,24,0,2027-11-10 21:00:00
42599,12759,926,70.56,2,4,0,2027-11-10 22:00:00
42600,49,491,173.82,2,30,0,2027-11-10 23:00:00
42601,15498,448,16.28,4,39,1,2027-11-11 00:00:00
42602,3177,882,127.26,2,11,0,2027-11-11 01:00:00
42603,17016,978,67.56,4,22,0,2027-11-11 02:00:00
42604,8145,548,46.63,0,29,0,2027-11-11 03:00:00
42605,9521,1,36.12,4,37,0,2027-11-11 04:00:00
42606,4275,965,73.01,2,18,0,2027-11-11 05:00:00
42607,9032,120,30.72,7,27,1,2027-11-11 06:00:00
42608,13297,722,72.38,3,22,0,2027-11-11 07:00:00
42609,18401,285,77.06,2,15,0,2027-11-11 08:00:00
42610,17863,721,20.05,3,22,0,2027-11-11 09:00:00
42611,2921,469,28.08,3,42,0,2027-11-11 10:00:00
42612,1241,322,23.36,3,35,0,2027-11-11 11:00:00
42613,8432,36,92.96,2,23,0,2027-11-11 12:00:00
42614,11006,574,16.74,6,23,1,2027-11-11 13:00:00
42615,9302,148,13.38,3,29,0,2027-11-11 14:00:00
42616,13998,595,26.9,4,41,1,2027-11-11 15:00:00
42617,753,822,32.32,3,24,0,2027-11-11 16:00:00
42618,3476,594,38.22,5,51,0,2027-11-11 17:00:00
42619,6362,875,67.42,5,24,0,2027-11-11 18:00:00
42620,1317,397,30.02,4,21,0,2027-11-11 19:00:00
42621,8612,559,113.1,1,32,0,2027-11-11 20:00:00
42622,5750,75,92.58,4,45,0,2027-11-11 21:00:00
42623,8007,737,35.04,3,34,0,2027-11-11 22:00:00
42624,17205,369,113.41,2,10,0,2027-11-11 23:00:00
42625,16300,412,82.98,6,42,1,2027-11-12 00:00:00
42626,4291,640,81.62,4,33,0,2027-11-12 01:00:00
42627,18796,567,81.91,2,13,0,2027-11-12 02:00:00
42628,547,683,23.65,4,34,1,2027-11-12 03:00:00
42629,385,490,16.24,7,45,1,2027-11-12 04:00:00
42630,13994,812,61.07,4,20,1,2027-11-12 05:00:00
42631,5089,533,53.34,1,10,0,2027-11-12 06:00:00
42632,18458,734,64.44,3,39,1,2027-11-12 07:00:00
42633,3947,821,42.35,3,19,0,2027-11-12 08:00:00
42634,4720,175,15.81,1,28,0,2027-11-12 09:00:00
42635,13656,124,93.33,4,38,1,2027-11-12 10:00:00
42636,16377,480,184.43,2,21,0,2027-11-12 11:00:00
42637,6755,633,76.6,7,54,1,2027-11-12 12:00:00
42638,18621,343,35.37,2,46,0,2027-11-12 13:00:00
42639,5757,665,78.62,8,57,0,2027-11-12 14:00:00
42640,1403,96,20.13,4,21,1,2027-11-12 15:00:00
42641,2640,997,228.69,1,25,0,2027-11-12 16:00:00
42642,4714,681,70.72,5,9,0,2027-11-12 17:00:00
42643,11633,159,66.37,0,36,0,2027-11-12 18:00:00
42644,1102,13,36.02,4,14,1,2027-11-12 19:00:00
42645,15546,518,86.76,2,38,0,2027-11-12 20:00:00
42646,3987,257,90.57,2,24,0,2027-11-12 21:00:00
42647,14458,648,57.32,4,39,0,2027-11-12 22:00:00
42648,13002,568,197.93,4,30,0,2027-11-12 23:00:00
42649,16821,190,48.06,5,44,0,2027-11-13 00:00:00
42650,17306,599,33.27,4,42,0,2027-11-13 01:00:00
42651,10126,367,19.53,2,40,0,2027-11-13 02:00:00
42652,17296,965,47.59,4,50,0,2027-11-13 03:00:00
42653,3102,989,18.57,6,9,0,2027-11-13 04:00:00
42654,18377,918,51.17,5,31,1,2027-11-13 05:00:00
42655,3175,448,45.61,4,49,0,2027-11-13 06:00:00
42656,16449,709,76.41,2,6,0,2027-11-13 07:00:00
42657,12663,17,168.97,4,41,0,2027-11-13 08:00:00
42658,16615,914,44.93,3,10,1,2027-11-13 09:00:00
42659,9537,301,30.88,2,33,0,2027-11-13 10:00:00
42660,9833,310,12.83,2,34,0,2027-11-13 11:00:00
42661,5290,551,16.97,2,16,0,2027-11-13 12:00:00
42662,14149,321,29.32,3,15,1,2027-11-13 13:00:00
42663,3040,95,43.01,2,44,0,2027-11-13 14:00:00
42664,14074,984,13.17,4,49,1,2027-11-13 15:00:00
42665,13347,694,98.92,1,45,0,2027-11-13 16:00:00
42666,735,656,18.78,3,12,0,2027-11-13 17:00:00
42667,6188,197,30.95,3,29,0,2027-11-13 18:00:00
42668,7668,752,26.6,6,43,0,2027-11-13 19:00:00
42669,2864,160,146.41,1,43,0,2027-11-13 20:00:00
42670,10034,794,50.72,4,36,0,2027-11-13 21:00:00
42671,5616,675,18.29,3,33,0,2027-11-13 22:00:00
42672,11221,565,19.06,1,50,0,2027-11-13 23:00:00
42673,8010,373,341.33,1,25,0,2027-11-14 00:00:00
42674,11355,171,43.2,3,15,0,2027-11-14 01:00:00
42675,10017,169,52.9,3,41,0,2027-11-14 02:00:00
42676,1552,536,75.78,0,44,0,2027-11-14 03:00:00
42677,13061,44,64.39,2,24,0,2027-11-14 04:00:00
42678,14764,719,14.44,5,40,0,2027-11-14 05:00:00
42679,3184,791,23.39,1,22,0,2027-11-14 06:00:00
42680,14555,126,47.65,1,48,0,2027-11-14 07:00:00
42681,8462,75,47.97,1,42,0,2027-11-14 08:00:00
42682,13177,734,35.17,3,10,1,2027-11-14 09:00:00
42683,9552,429,73.8,3,50,1,2027-11-14 10:00:00
42684,8029,990,29.2,5,22,0,2027-11-14 11:00:00
42685,16854,823,34.79,4,51,0,2027-11-14 12:00:00
42686,10091,326,186.45,5,19,0,2027-11-14 13:00:00
42687,70,509,12.05,5,32,0,2027-11-14 14:00:00
42688,2171,878,31.84,2,18,0,2027-11-14 15:00:00
